Telescope Time,Observation1,Observation2,Strategy,Detection Prob,Integrated Prob Area,Filters,Exposure1,Exposure2,Distance,Coverage_deg,TT/area,Prob01,Prob02,TTime1,TTime2
16114.437988054402,0.5,1.5,Reference,30.78,0.9,ii,90.0,90.0,212.96086318496808,201.43047485068,80.0,57.0,54.0,8057.218994027201,8057.218994027201
2282.878714974374,0.5,0.5,Top,84.64,0.9,zg,2400.0,2400.0,79.43252224765921,13.428698323378669,170.00000000000003,92.0,92.0,805.72189940272,805.72189940272
1477.1568155716534,0.5,0.5,Telescope Time 10%,77.44,0.9,rg,2400.0,2400.0,79.43252224765921,20.143047485068003,73.33333333333333,88.0,88.0,738.5784077858267,738.5784077858267
1678.5872904223334,0.5,0.5,Early discovery,77.44,0.9,rg,2400.0,2400.0,79.43252224765921,10.071523742534,166.66666666666669,88.0,88.0,839.2936452111667,839.2936452111667
40756.099411454255,0.5,4.0,Late discovery,76.44,0.9,iz,2400.0,2400.0,79.43252224765921,20.143047485068003,2023.3333333333333,91.0,84.0,20378.049705727128,20378.049705727128
1880.0177652730135,0.5,1.5,Reference,70.56,0.9,iz,90.0,90.0,79.43252224765921,23.50022206591267,80.0,84.0,84.0,940.0088826365068,940.0088826365068
10093.904906406298,1.0,1.0,Top,64.0,0.9,zg,2400.0,2400.0,200.61605347216448,57.07196787435935,176.86274509803917,80.0,80.0,3860.750767971367,3860.750767971367
6915.7796365400145,0.5,0.5,Telescope Time 10%,59.273780609405044,0.9,rg,2400.0,2400.0,200.61605347216448,97.35806284449535,71.03448275862068,77.0,76.97893585637019,3457.8898182700073,3457.8898182700073
8057.218994027202,0.5,0.5,Early discovery,57.73202354515964,0.9,rg,1200.0,1200.0,200.61605347216448,40.286094970136006,200.00000000000003,76.0,75.96318887521005,4028.609497013601,4028.609497013601
8057.218994027202,1.5,1.5,Late discovery,60.82701093168126,0.9,zg,1200.0,1200.0,200.61605347216448,40.286094970136006,200.00000000000003,78.0,77.98334734830932,4028.609497013601,4028.609497013601
8862.940893429923,0.5,1.5,Reference,33.040000000000006,0.9,ii,90.0,90.0,200.61605347216448,110.78676116787402,80.00000000000001,59.0,56.0,4431.470446714961,4431.470446714961
32564.59343419327,0.5,0.5,Top,92.16,0.9,zg,2400.0,2400.0,93.34046244341937,10.071523742534,3233.333333333334,96.0,96.0,1107.86761167874,1107.86761167874
1880.0177652730135,0.5,0.5,Telescope Time 10%,84.63736595951505,0.9,ig,600.0,600.0,93.34046244341937,26.857396646757337,70.0,92.0,91.99713691251634,940.0088826365068,940.0088826365068
2215.73522335748,0.5,0.5,Early discovery,86.48686185161165,0.9,rg,2400.0,2400.0,93.34046244341937,10.071523742534,220.00000000000003,93.0,92.99662564689426,1107.86761167874,1107.86761167874
40890.386394688045,0.5,3.5,Late discovery,83.52,0.9,zz,2400.0,2400.0,93.34046244341937,10.071523742534,4060.0000000000005,96.0,87.0,20445.193197344022,20445.193197344022
2417.1656982081604,0.5,1.5,Reference,68.06,0.9,iz,90.0,90.0,93.34046244341937,30.214571227602004,80.0,83.0,82.0,1208.5828491040802,1208.5828491040802
13562.985306612456,1.0,1.0,Top,90.24843397790669,0.9,zg,2400.0,2400.0,141.53126662702516,6.714349161689334,2020.0000000000002,95.0,94.99835155569124,470.0044413182534,470.0044413182534
872.8653910196136,0.5,0.5,Telescope Time 10%,82.81,0.9,ig,1200.0,1200.0,141.53126662702516,10.071523742534,86.6666666666667,91.0,91.0,436.4326955098068,436.4326955098068
940.0088826365068,0.5,0.5,Early discovery,82.81,0.9,rg,2400.0,2400.0,141.53126662702516,6.714349161689334,140.0,91.0,91.0,470.0044413182534,470.0044413182534
27125.970613224912,1.0,3.0,Late discovery,81.7,0.9,zz,2400.0,2400.0,141.53126662702516,6.714349161689334,4040.0000000000005,95.0,86.0,13562.985306612456,13562.985306612456
1074.2958658702935,0.5,1.5,Reference,62.37000000000001,0.9,iz,90.0,90.0,141.53126662702516,13.428698323378669,80.0,81.0,77.0,537.1479329351467,537.1479329351467
671.4349161689335,0.5,0.5,Top,86.51710219062662,0.9,zg,2400.0,2400.0,142.64046916142928,10.071523742534,66.66666666666669,93.0,93.02914214045872,9567.9475554073,9567.9475554073
1074.2958658702935,0.5,0.5,Telescope Time 10%,79.21000000000002,0.9,rg,2400.0,2400.0,142.64046916142928,13.428698323378669,80.0,89.0,89.0,537.1479329351467,537.1479329351467
1208.5828491040802,0.5,0.5,Early discovery,81.00165650061555,0.9,rg,2400.0,2400.0,142.64046916142928,6.714349161689334,180.0,90.0,90.00184055623949,604.2914245520401,604.2914245520401
35250.33309886901,0.5,3.0,Late discovery,78.26,0.9,iz,1200.0,1200.0,142.64046916142928,6.714349161689334,5250.0,91.0,86.0,17625.166549434503,17625.166549434503
1342.8698323378665,0.5,1.5,Reference,61.6,0.9,iz,90.0,90.0,142.64046916142928,16.785872904223336,79.99999999999997,80.0,77.0,671.4349161689332,671.4349161689332
2282.878714974374,1.0,1.0,Top,70.55792296017094,0.9,zg,2400.0,2400.0,175.58849169844814,10.071523742534,226.66666666666674,84.0,83.99752733353685,705.0066619773801,705.0066619773801
1141.439357487187,1.0,1.0,Telescope Time 10%,64.0,0.8,zg,2400.0,2400.0,175.58849169844814,10.071523742534,113.33333333333337,80.0,80.0,570.7196787435935,570.7196787435935
1477.1568155716534,0.5,0.5,Early discovery,64.00179965498974,0.9,rg,2400.0,2400.0,175.58849169844814,6.714349161689334,219.99999999999997,80.0,80.00224956873717,738.5784077858267,738.5784077858267
40688.95591983737,1.0,2.5,Late discovery,63.84,0.9,zz,2400.0,2400.0,175.58849169844814,10.071523742534,4040.000000000001,84.0,76.0,20344.477959918684,20344.477959918684
1611.44379880544,0.5,1.5,Reference,38.43,0.9,ii,90.0,90.0,175.58849169844814,20.143047485068003,80.0,63.0,61.0,805.72189940272,805.72189940272
110898.66698723551,0.5,1.5,Top,44.46,0.9,ii,2400.0,2400.0,192.981315989581,607.6485991328848,182.5046040515654,78.0,57.0,21452.345571597423,21452.345571597423
20545.908434769364,1.0,1.0,Telescope Time 10%,40.96,0.7,zg,2400.0,2400.0,192.981315989581,235.0022206591267,87.42857142857143,64.0,64.0,10272.954217384682,10272.954217384682
21284.486842555194,1.0,1.0,Early discovery,40.96,0.7,zg,2400.0,2400.0,192.981315989581,198.07330026983536,107.4576271186441,64.0,64.0,10642.243421277597,10642.243421277597
42904.69114319485,1.0,2.0,Late discovery,40.8,0.9,zi,2400.0,2400.0,192.981315989581,607.6485991328848,70.60773480662984,80.0,51.0,21452.345571597423,21452.345571597423
55057.66312585255,0.5,1.5,Reference,0.0,0.9,zz,90.0,90.0,192.981315989581,688.2207890731568,80.00000000000001,0.0,0.0,27528.831562926276,27528.831562926276
84958.89805924238,0.5,1.5,Top,43.66,0.8,ii,2400.0,2400.0,165.35648523861934,298.78853769517536,284.34456928838955,74.0,59.0,20848.054147045383,20848.054147045383
